user_id,client_name,answer1,answer2,answer3,answer4,answer5,answer6,answer7,answer8,answer9,answer10,answer11,answer12,answer13,answer14,answer15,answer16,answer17,answer18,answer19,answer20,answer21,answer22,answer23,answer24,answer25,log_total_time,device
116636,client11,3,1,2,1,0,1,1,1,2,2,2,1,2,2,2,1,2,1,1,3,2,1,2,3,1,8.512254416,NA
116674,client11,3,3,2,1,2,1,3,2,3,3,2,1,3,2,2,3,2,3,2,3,2,1,3,3,1,8.326579994,NA
116675,client11,3,1,2,1,0,3,2,1,1,2,1,1,1,1,1,1,2,1,3,3,3,1,1,2,1,7.857240139,NA
116695,client11,3,2,2,0,1,1,3,1,2,1,1,1,1,1,3,1,1,1,2,3,1,2,1,3,1,7.857549643,NA
116698,client11,3,3,2,3,2,3,3,1,2,2,1,1,1,1,1,1,2,2,4,3,3,1,2,4,1,7.282086725,NA
116718,client11,3,2,1,0,2,1,3,1,1,4,1,1,1,1,2,1,2,1,2,3,2,2,3,3,2,8.204433692,NA
116722,client11,3,1,2,0,9,2,3,4,1,3,1,1,1,1,3,1,2,2,2,3,3,1,4,3,2,7.775259887,NA
116723,client11,3,3,2,2,1,1,3,2,2,4,1,1,4,1,3,1,2,1,3,3,3,1,3,2,2,7.662199796,Other
116879,client11,3,1,2,2,0,4,4,4,4,1,1,1,2,1,1,1,2,2,1,3,3,1,3,1,3,8.628438816,NA
116903,client11,2,4,1,2,1,1,3,2,1,3,2,1,3,1,3,1,2,2,3,2,3,2,2,2,2,7.914378002,NA
116911,client11,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,3,2,2,2,1,4,8.514595019,NA
116922,client11,3,4,2,3,2,1,4,1,1,3,2,1,2,1,2,2,2,1,4,3,3,1,3,3,1,7.686276622,NA
116925,client11,1,2,2,2,1,1,2,3,3,3,1,1,3,1,3,1,2,2,3,3,1,1,3,3,1,7.963857343,NA
116926,client11,3,3,2,0,1,1,4,2,1,3,1,3,3,2,1,1,2,2,3,3,3,1,3,2,2,7.959707034,NA
116940,client11,1,3,2,2,2,1,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,9.096956981,NA
116941,client11,3,1,2,9,7,4,3,2,2,3,1,1,3,1,1,1,2,1,3,2,1,1,4,3,1,7.477996135,NA
116942,client11,3,1,2,5,0,2,3,2,1,2,1,2,2,2,3,2,2,1,2,3,2,1,2,3,3,7.829080118,NA
116949,client11,3,1,2,0,3,2,2,2,1,2,1,1,2,1,3,1,2,1,3,3,3,1,1,1,2,7.697299321,NA
117012,client11,4,3,2,0,3,1,4,2,3,3,1,1,1,2,3,1,2,1,2,1,3,1,2,4,3,7.702693863,NA
117162,client11,3,2,2,0,3,1,4,2,2,3,1,1,3,1,3,1,2,2,2,2,2,3,2,2,1,7.281290683,NA
117236,client11,4,1,2,0,3,1,4,1,4,3,1,1,1,1,1,1,2,1,4,3,3,1,3,3,1,7.933672136,NA
117243,client11,3,2,2,1,1,1,4,1,3,3,1,1,2,1,2,2,2,1,3,3,3,1,2,3,1,11.20917607,NA
117268,client11,3,2,2,6,4,1,3,2,3,3,1,1,2,1,1,1,2,2,3,3,3,3,3,3,1,8.317346645,NA
117326,client11,3,2,2,0,2,1,3,1,2,3,1,1,3,2,2,1,2,2,3,3,2,3,3,3,1,7.739178516,NA
117334,client11,3,3,2,3,2,2,3,1,2,1,1,1,1,1,1,1,2,1,3,4,3,2,2,4,4,7.468788348,NA
117336,client11,4,3,2,4,5,3,3,3,2,3,2,1,2,1,1,1,2,2,2,3,3,3,2,3,2,7.53630847,NA
117338,client11,3,1,2,2,2,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,7.650766808,NA
117348,client11,3,4,2,6,3,1,3,4,3,3,1,1,1,1,1,1,2,1,4,1,3,2,3,3,4,8.235682172,Other
117453,client11,3,1,1,3,2,4,3,3,3,4,1,1,2,2,1,1,2,3,4,3,3,3,4,3,3,8.922610965,NA
117456,client11,3,3,1,2,0,3,4,2,3,3,2,1,3,2,3,3,2,3,3,3,3,3,3,3,1,14.53667798,NA
117464,client11,3,3,2,1,0,1,3,2,2,3,2,2,2,2,1,2,2,1,2,3,3,2,3,2,2,8.399967675,NA
117467,client11,3,1,1,4,1,4,3,2,2,3,1,1,1,1,4,2,2,1,3,4,2,2,2,3,4,8.408091241,NA
117468,client11,3,4,2,3,1,2,4,2,3,3,1,1,3,2,4,1,2,4,2,3,4,1,3,2,4,7.829600954,NA
117489,client11,1,3,2,2,0,4,2,1,1,1,1,1,1,1,1,1,2,1,1,4,3,1,3,4,3,8.337169473,NA
117534,client11,3,3,2,5,7,1,3,3,1,3,1,1,3,1,1,1,2,1,3,4,3,2,3,3,2,7.903754755,NA
117541,client11,3,2,2,4,0,1,3,4,2,1,1,1,1,3,1,1,2,2,3,3,1,1,3,3,1,7.254268366,NA
117555,client11,3,2,2,1,1,4,4,3,2,2,3,2,2,2,3,2,2,3,2,3,2,3,2,3,2,7.521384572,NA
117558,client11,2,2,2,1,1,1,2,3,3,3,2,1,3,2,2,2,2,3,3,3,3,2,2,3,2,7.410824298,NA
117583,client11,4,3,1,4,0,3,2,2,4,2,1,1,3,1,1,2,1,1,3,2,3,4,1,4,2,7.876412249,NA
117591,client11,3,3,2,0,2,1,3,1,2,3,2,1,3,1,1,1,2,2,3,2,3,2,2,2,1,7.300931183,NA
117594,client11,3,1,2,1,0,1,3,1,1,4,1,1,2,1,1,1,2,1,1,3,3,1,2,1,1,7.908306274,NA
117673,client11,4,1,2,0,1,1,3,1,1,2,1,1,2,2,1,3,2,1,3,1,3,1,1,4,1,7.380864082,NA
117753,client11,3,1,2,2,2,2,2,2,1,3,1,1,1,1,2,2,2,1,3,4,2,1,4,2,1,10.1304404,NA
117760,client11,3,3,1,0,0,4,3,3,3,1,1,1,1,1,3,3,2,3,3,3,3,3,3,3,1,12.18156949,NA
117774,client11,3,3,2,0,0,2,1,3,1,3,1,1,2,1,1,1,2,2,3,2,3,1,2,3,1,7.303420525,NA
117779,client11,1,1,2,2,4,4,3,1,3,1,1,1,3,1,3,3,2,1,2,3,4,3,1,3,4,8.084487197,NA
117780,client11,3,3,2,1,5,1,2,3,3,3,2,1,3,2,2,2,2,3,2,2,3,3,2,2,2,7.857377107,Other
117800,client11,3,1,2,1,3,1,3,1,3,3,1,1,1,1,3,1,2,1,3,3,2,1,3,3,1,7.623824726,NA
117819,client11,1,1,2,1,1,1,3,1,1,1,1,1,3,3,3,1,2,1,1,2,3,2,3,3,2,7.573227517,NA
117913,client11,3,1,2,3,4,2,3,1,3,3,1,3,3,1,1,1,2,1,2,3,3,1,2,2,1,7.728635826,NA
117938,client11,3,1,1,2,2,1,1,1,3,3,1,1,2,2,3,2,2,1,3,3,3,1,3,2,3,7.685048276,NA
117940,client11,3,1,2,2,3,1,3,2,3,3,1,1,2,1,2,2,2,1,2,3,2,1,1,2,4,8.000847359,NA
117947,client11,1,1,2,5,0,1,3,4,1,3,1,1,1,1,1,1,2,1,4,4,3,1,3,1,1,8.347206447,Other
117949,client11,3,2,2,0,3,2,3,2,3,3,2,2,3,2,2,2,2,2,2,3,2,2,2,3,3,8.14916461,NA
118039,client11,3,3,2,1,1,1,2,1,4,1,1,1,1,1,1,1,2,2,1,3,3,1,1,3,1,7.669574613,NA
118099,client11,3,1,2,0,1,2,1,1,1,3,1,2,2,1,1,1,2,1,2,2,2,1,1,2,1,7.433552467,NA
118107,client11,3,4,1,2,2,4,3,2,3,3,2,1,2,1,1,3,2,2,2,3,3,1,2,3,4,8.942848433,NA
118130,client11,3,2,2,4,0,1,2,2,3,3,1,1,1,3,2,1,2,2,3,2,3,2,3,3,2,7.233243844,Other
118153,client11,4,3,2,2,3,1,3,2,3,3,3,1,1,1,4,1,2,1,3,3,4,3,3,4,2,8.114869444,NA
118156,client11,3,4,2,2,4,1,1,1,3,2,1,1,3,1,1,1,2,1,2,3,3,2,2,2,2,7.691585131,NA
118284,client11,4,1,2,0,0,1,3,1,3,4,2,1,1,4,3,1,2,1,4,3,4,1,4,3,4,9.085500583,NA
118286,client11,3,1,2,0,1,1,3,3,3,3,1,1,2,1,2,1,2,2,3,3,3,2,2,3,2,7.887985603,NA
118298,client11,3,2,2,1,0,1,3,2,2,3,1,1,1,1,1,1,2,1,3,2,2,1,2,2,1,8.337967238,NA
118307,client11,4,3,2,0,1,1,2,2,3,3,2,1,3,2,1,2,2,2,2,3,3,3,3,3,2,8.079491937,NA
118325,client11,3,1,2,4,2,1,3,3,4,3,1,1,2,1,1,1,1,1,3,3,4,1,2,4,1,7.804407634,NA
118327,client11,4,1,2,2,0,4,4,3,1,4,1,1,4,1,1,1,2,1,4,3,1,1,4,4,1,7.659343994,NA
118398,client11,3,3,2,3,0,2,2,2,2,3,2,1,3,1,3,1,2,2,2,3,2,3,3,3,1,7.887411344,NA
118406,client11,3,3,1,2,2,3,1,1,1,3,1,1,1,1,3,1,2,2,3,1,1,1,1,3,1,7.600979457,NA
118414,client11,3,2,2,1,2,1,3,2,2,2,1,1,1,1,2,1,2,1,1,3,2,1,2,2,2,7.89072474,NA
118415,client11,1,1,2,0,3,1,3,2,1,2,1,1,2,2,2,1,2,1,3,3,4,1,2,1,1,8.077432868,NA
118428,client11,3,2,1,0,10,2,2,1,2,3,1,1,1,1,2,1,2,1,4,3,3,2,2,2,1,8.45419077,NA
118433,client11,3,3,2,2,1,1,1,1,3,1,2,1,3,1,2,1,2,2,3,1,3,3,2,2,1,7.383866469,NA
118474,client11,3,2,2,2,2,4,2,3,2,2,1,1,1,2,3,1,2,2,3,3,2,1,1,2,1,7.962857589,NA
118476,client11,3,1,2,2,1,1,3,3,3,3,3,2,3,2,3,3,1,3,3,3,3,2,3,4,2,7.487209548,NA
118481,client11,3,3,2,0,1,1,4,4,1,1,1,1,2,1,1,1,2,1,4,2,3,1,3,4,3,8.68815497,NA
118482,client11,3,3,2,2,3,1,2,1,1,1,1,1,3,2,4,1,2,1,4,1,3,1,3,2,1,7.697903482,NA
118499,client11,3,2,2,3,0,3,4,3,2,1,1,1,1,1,4,1,2,1,3,3,2,1,3,3,1,7.295291284,NA
118501,client11,3,3,2,2,3,3,3,1,3,3,1,1,3,1,2,2,2,3,3,3,3,3,2,3,1,7.606537055,NA
118517,client11,3,1,2,0,2,3,3,2,2,3,1,1,3,2,1,1,1,1,3,3,2,1,3,2,2,10.81699391,NA
118649,client11,4,4,1,4,5,1,1,1,3,3,1,1,2,1,1,1,1,1,3,3,3,1,2,3,1,8.236876461,NA
118794,client11,4,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,4,3,4,1,3,2,3,8.06657265,NA
118907,client11,2,2,2,1,0,2,3,2,3,2,2,1,2,2,2,1,2,1,2,1,3,2,2,2,1,7.911835985,Other
118911,client11,1,1,2,1,4,1,3,1,1,1,1,3,1,1,1,1,2,1,1,4,1,1,4,1,1,13.06836698,NA
118944,client11,3,3,2,1,0,2,2,2,3,2,1,1,3,2,3,1,2,2,2,3,2,2,2,3,2,8.708622975,NA
118948,client11,3,1,2,1,0,1,4,4,4,1,1,1,1,1,1,1,2,1,2,3,1,1,2,4,1,8.338350696,NA
118962,client11,3,3,2,1,0,1,3,2,1,3,1,1,2,3,2,1,2,2,2,2,1,1,3,2,1,8.047002025,NA
118980,client11,3,3,1,0,2,3,3,2,2,2,1,2,2,2,2,1,1,2,2,3,3,1,1,3,2,7.316437872,NA
119097,client11,3,2,2,0,0,1,3,1,1,2,1,1,2,1,1,1,1,2,1,3,2,1,3,3,2,7.548778294,NA
119133,client11,3,2,2,1,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,3,2,6.81702171,Other
119138,client11,1,1,2,5,3,4,1,1,1,1,1,1,1,1,1,1,2,1,1,3,1,1,1,3,1,8.542583122,NA
119284,client11,3,3,2,4,1,1,3,1,2,3,1,1,1,2,3,3,2,1,3,2,3,1,2,2,2,10.77076529,NA
119287,client11,3,1,2,2,2,2,3,1,1,1,1,2,3,1,1,1,2,1,4,2,4,1,1,4,1,7.433279941,NA
119292,client11,3,4,2,9,2,3,3,3,2,3,1,1,3,1,1,1,2,3,3,4,4,1,1,3,2,8.92872612,NA
119324,client11,2,1,2,1,4,1,3,1,1,2,1,1,1,1,2,1,2,1,4,2,2,1,3,2,1,10.76315121,NA
119330,client11,1,1,2,2,0,1,1,4,1,3,1,1,1,1,1,1,2,1,1,3,3,1,2,1,1,7.922443783,NA
119392,client11,3,3,2,1,1,1,3,3,3,3,2,2,3,2,3,2,2,2,3,3,3,2,3,3,1,8.39375673,NA
119443,client11,4,1,1,1,1,4,3,1,1,3,1,1,1,1,4,1,2,1,3,1,1,1,1,4,1,7.409688079,NA
119461,client11,3,1,2,0,5,1,1,1,1,1,1,1,1,2,2,1,2,1,2,3,4,1,1,3,2,7.676825462,NA
119463,client11,3,1,2,3,2,1,2,2,1,1,1,1,3,1,4,1,2,1,2,3,2,1,1,1,2,7.894880918,NA
119468,client11,3,3,2,2,1,1,2,3,3,2,1,1,1,1,1,1,2,1,2,3,1,1,2,3,1,8.188654679,NA
119481,client11,3,2,1,4,1,1,2,1,1,2,1,1,1,1,1,1,2,2,3,3,3,1,4,3,2,8.137744307,NA
119493,client11,4,1,2,4,1,1,4,1,1,3,1,1,2,1,3,1,2,1,3,4,2,1,3,3,3,8.387074483,NA
119501,client11,4,1,2,2,5,1,3,3,2,1,1,1,2,1,2,1,2,1,2,2,2,1,2,2,2,8.176916768,NA
119517,client11,3,1,2,0,0,1,4,3,3,3,1,1,2,1,1,1,2,1,4,3,3,1,3,4,3,7.882870236,NA
119519,client11,3,3,2,0,2,1,3,4,4,3,1,1,3,1,1,1,2,3,4,3,2,1,1,4,4,8.790121916,NA
119521,client11,3,4,2,0,0,2,3,1,1,4,1,1,2,1,3,1,2,1,3,2,3,2,3,2,1,7.497655819,NA
119544,client11,3,2,1,1,0,1,3,1,1,3,1,1,2,2,1,2,2,2,3,2,4,2,3,2,4,11.59757896,NA
119545,client11,3,2,2,0,4,1,3,1,1,3,1,1,2,1,1,1,2,1,2,3,2,1,1,2,1,7.269913363,NA
119552,client11,3,2,2,1,3,1,3,1,1,2,1,1,1,1,1,1,1,2,4,3,3,2,2,4,2,7.503545386,NA
119712,client11,3,2,2,6,8,4,3,2,2,1,1,1,2,1,2,1,2,1,3,4,1,1,3,3,1,10.40281962,NA
119748,client11,3,1,1,9,0,1,3,2,1,3,1,1,2,1,3,1,2,1,2,3,2,2,2,3,2,7.476592985,NA
119922,client11,3,4,1,0,2,3,3,2,3,3,3,1,3,2,1,1,1,2,3,3,3,3,3,3,2,7.56955884,NA
119948,client11,3,3,2,0,0,1,3,3,3,3,2,1,3,1,2,2,2,2,3,3,3,2,3,3,2,7.75444767,NA
119956,client11,3,3,1,1,1,3,2,3,2,2,2,1,3,2,2,2,2,2,2,2,3,3,2,2,2,7.705887055,Other
119957,client11,3,4,1,1,2,2,3,1,2,3,2,2,3,1,4,2,1,2,3,3,3,1,2,2,1,7.298558762,NA
119987,client11,3,1,2,4,0,1,1,1,1,3,1,1,1,1,1,1,2,4,1,3,1,3,3,3,2,11.37370925,NA
120131,client11,4,3,2,0,4,2,3,1,3,3,1,2,3,1,2,3,2,1,3,3,4,1,3,4,1,7.784769904,NA
120133,client11,3,2,1,1,3,2,3,1,2,3,1,1,1,1,1,1,2,1,1,4,2,1,1,2,1,8.309946611,NA
120142,client11,3,3,2,1,5,1,3,2,1,2,1,1,3,2,2,2,2,2,3,3,3,2,3,3,1,8.291265267,NA
120143,client11,3,3,2,3,0,1,3,2,3,3,1,1,1,1,3,2,2,1,3,1,3,2,3,3,3,7.490794024,NA
120149,client11,3,1,2,2,2,1,2,1,3,1,1,1,1,1,2,1,2,1,2,4,2,1,2,4,1,7.765057924,NA
120151,client11,3,1,1,1,1,1,2,3,1,3,1,1,2,2,1,1,2,1,3,2,2,1,2,2,1,8.128176267,NA
120153,client11,2,2,2,2,32,1,2,3,3,3,2,3,3,2,2,3,2,3,3,2,3,3,3,2,3,7.017117178,NA
120154,client11,1,1,2,3,0,1,3,3,1,2,1,1,1,1,3,1,2,1,4,3,3,3,3,1,2,8.105904861,NA
120156,client11,1,1,2,3,2,1,1,4,1,4,1,1,1,1,1,1,2,1,1,4,1,1,3,4,4,9.18651038,NA
120166,client11,3,1,2,5,2,1,3,4,3,1,1,1,2,3,2,1,2,2,1,4,3,1,2,4,4,8.192933991,NA
120225,client11,4,1,2,0,0,4,2,2,1,1,1,2,1,1,1,1,2,1,4,3,1,3,1,4,1,7.4978454,NA
120244,client11,4,1,2,0,4,1,1,1,3,2,1,1,2,2,2,1,1,1,4,3,3,1,3,2,1,8.316227386,NA
120346,client11,3,4,1,2,0,2,3,1,2,2,1,1,3,1,2,1,2,1,1,3,3,3,3,3,1,7.239291783,NA
120354,client11,3,3,2,3,2,3,3,3,2,3,1,2,3,2,3,2,2,2,3,3,3,3,3,3,2,8.182468707,NA
120362,client11,2,3,2,4,2,3,2,2,2,1,1,1,3,1,2,2,2,2,2,2,2,1,1,2,1,7.211477763,NA
120363,client11,4,3,2,5,1,3,4,2,3,4,1,1,1,2,2,1,2,1,3,1,3,1,3,3,1,7.552938879,NA
120366,client11,3,1,1,3,0,1,1,2,3,3,1,1,1,1,4,2,2,1,2,3,3,2,3,3,4,8.431356179,NA
120407,client11,3,2,2,1,0,3,4,1,2,4,1,1,3,2,1,1,2,2,3,3,2,1,2,4,1,7.75335527,NA
120420,client11,3,2,2,1,3,1,2,1,2,3,1,1,3,1,1,1,2,1,2,3,2,3,2,3,2,7.184911903,Other
120424,client11,3,1,2,0,2,3,3,1,1,3,1,1,2,1,1,1,2,2,2,3,3,1,2,3,1,7.617489137,NA
120451,client11,3,1,1,3,0,1,3,3,1,2,1,1,1,1,1,1,2,1,2,3,1,1,1,3,2,7.088793513,NA
120501,client11,3,3,2,0,2,1,3,1,2,3,1,1,3,1,2,1,2,1,2,3,3,3,1,1,1,7.103662465,NA
120506,client11,3,2,2,1,0,2,3,1,2,3,1,1,1,2,2,2,2,2,1,2,2,1,2,3,2,7.415850378,NA
120507,client11,3,2,1,1,0,1,3,2,1,1,1,1,2,3,2,1,2,1,3,3,3,2,1,3,2,7.58943243,NA
120508,client11,4,3,2,0,3,1,3,1,2,2,2,1,2,2,3,1,2,1,4,2,3,1,2,4,2,12.22690557,NA
120515,client11,4,1,2,1,1,3,1,1,3,1,1,1,1,3,3,1,2,1,4,3,1,1,4,3,1,7.771456719,NA
120528,client11,3,1,2,2,0,1,2,2,2,3,1,1,2,1,1,1,2,2,2,3,2,1,2,2,1,7.867072166,NA
120531,client11,3,3,2,3,5,1,4,3,4,3,1,1,2,2,3,2,2,2,3,3,4,3,3,3,2,7.998133091,NA
120538,client11,3,3,2,0,3,3,3,3,3,2,1,1,2,3,3,1,2,2,3,3,2,2,2,3,2,8.041795199,NA
120542,client11,3,2,2,1,1,3,3,2,3,3,1,1,3,2,3,1,2,1,2,2,3,2,3,3,3,7.74047047,NA
120548,client11,3,3,2,2,2,1,3,2,2,4,1,1,2,2,2,2,2,3,2,3,3,3,2,3,2,7.148222309,NA
120550,client11,3,1,2,12,0,2,3,1,1,2,1,1,2,1,4,1,2,3,3,4,3,3,2,3,1,7.815510083,NA
120610,client11,2,3,2,2,1,3,2,1,2,3,1,2,2,2,1,1,1,1,2,3,3,2,2,3,1,7.411455981,NA
120611,client11,3,1,1,0,1,3,2,1,1,3,1,2,1,1,3,1,2,1,2,3,2,1,3,2,1,8.100030331,NA
120732,client11,2,4,2,2,1,1,1,1,1,4,1,1,1,2,4,1,2,1,3,4,1,1,3,3,1,7.110256843,NA
120737,client11,3,1,2,1,3,1,3,2,2,3,2,1,3,2,1,2,2,1,3,2,2,3,3,2,2,7.6694537,Other
120776,client11,4,2,2,2,0,3,3,2,3,3,1,2,2,2,3,2,2,2,3,4,2,2,3,2,2,7.667128774,NA
120792,client11,3,3,2,4,4,3,3,3,1,2,1,1,3,2,1,2,2,1,2,3,3,1,2,4,1,7.785037787,NA
120793,client11,3,1,2,5,0,1,4,1,2,3,1,1,2,1,1,1,2,3,2,3,4,2,3,4,2,7.620801161,NA
120796,client11,3,2,1,0,3,1,3,1,2,2,2,1,1,1,3,1,1,1,4,3,4,1,2,4,2,8.197694014,NA
120798,client11,3,3,2,0,1,1,4,2,3,1,2,1,2,3,2,1,2,1,3,2,3,1,4,4,2,8.01510363,NA
120829,client11,2,1,1,1,6,1,3,2,1,3,1,1,1,3,2,2,2,2,2,1,2,1,2,2,1,7.609852786,NA
120855,client11,4,4,2,3,4,1,2,1,1,2,1,1,3,1,3,1,2,1,1,1,3,1,1,2,1,7.401031611,NA
120862,client11,3,2,1,2,0,1,1,1,2,1,1,1,1,1,1,1,2,1,3,1,1,1,1,1,1,7.977456989,NA
120915,client11,4,1,2,2,0,1,3,4,1,2,1,1,1,1,3,1,2,1,1,1,4,1,1,1,1,8.784872384,NA
120919,client11,3,1,2,2,3,2,3,4,3,1,1,1,1,1,4,1,2,1,4,2,2,3,1,3,3,8.989873859,NA
120924,client11,3,3,2,0,3,1,4,1,1,2,1,1,2,1,1,2,2,1,3,3,3,2,3,2,1,8.169704779,NA
120946,client11,3,2,2,2,0,2,2,1,2,2,1,1,3,1,1,1,2,1,1,3,2,2,3,3,1,8.150628649,Other
121016,client11,4,1,1,1,1,1,3,1,2,3,1,1,1,1,1,1,1,1,3,3,2,1,2,3,2,7.282118361,NA
121034,client11,3,4,2,0,5,1,3,4,1,3,1,1,2,1,1,1,2,1,3,4,3,1,1,3,3,8.857342516,NA
121039,client11,1,1,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,4,1,1,1,1,8.670229079,Other
121043,client11,3,2,2,4,3,1,4,2,2,3,1,1,1,2,2,1,2,2,3,3,2,3,2,2,2,7.053120623,NA
121048,client11,3,2,2,6,2,4,3,3,3,3,1,2,2,3,3,3,2,3,3,3,4,2,3,3,3,8.957752691,NA
121069,client11,3,3,2,1,2,2,2,1,1,3,1,1,1,1,1,1,2,1,2,3,2,1,3,4,4,10.67987712,NA
121081,client11,3,1,2,1,0,1,4,4,1,3,1,1,1,2,3,1,2,1,4,2,3,1,2,2,1,8.750031516,NA
121219,client11,4,2,1,2,1,3,3,1,1,4,2,3,2,1,2,2,2,3,4,3,3,1,3,4,1,8.067835128,NA
121245,client11,NA,1,2,0,6,4,3,3,1,3,1,1,1,3,NA,1,2,1,4,3,3,1,4,1,1,7.545982597,NA
121278,client11,3,2,2,0,8,1,2,4,2,3,1,1,2,1,4,1,2,3,3,3,3,2,3,3,2,7.863418636,NA
121412,client11,3,2,2,0,2,3,1,1,1,1,1,1,1,1,1,1,2,1,2,3,2,1,1,3,1,7.536948834,NA
121530,client11,3,3,1,1,0,1,3,1,2,3,1,1,3,1,1,2,2,2,3,2,3,1,2,3,2,7.538408247,NA
121540,client11,3,2,2,0,1,4,3,1,3,3,2,1,3,1,2,2,2,1,3,3,3,3,3,2,1,7.771832714,NA
121543,client11,3,2,2,2,0,2,3,2,3,3,2,1,2,2,2,1,2,2,2,3,2,2,3,3,2,7.701113791,NA
121547,client11,3,2,1,2,1,1,2,2,3,3,1,1,2,1,1,1,1,1,3,3,3,2,3,3,2,7.690478503,NA
121554,client11,3,3,1,0,0,3,3,1,2,2,1,1,2,2,2,1,1,2,2,3,2,2,2,3,1,12.78278767,NA
121581,client11,3,1,2,1,0,1,3,2,2,3,3,1,3,1,1,1,2,1,1,3,3,1,3,3,3,7.673959594,NA
121618,client11,4,1,1,3,0,3,2,1,3,3,1,1,3,1,1,1,2,1,3,3,2,3,2,3,2,10.61523595,NA
121731,client11,3,1,1,3,1,3,3,1,1,4,1,1,2,3,1,3,1,3,3,3,3,3,1,4,1,11.37980279,NA
121733,client11,3,3,2,0,1,1,3,4,3,2,2,1,2,3,3,1,2,4,3,1,1,1,1,1,2,10.39873837,NA
121737,client11,3,1,2,1,2,1,4,1,4,3,1,1,3,1,1,1,2,1,4,3,4,1,4,3,4,8.220112961,NA
121748,client11,3,2,2,0,0,1,2,1,2,3,2,2,1,2,3,2,1,2,2,3,3,1,2,3,1,7.337315097,NA
121781,client11,3,2,2,1,1,3,3,2,2,3,2,1,2,2,2,2,2,2,3,3,3,2,2,3,1,8.388391397,NA
121786,client11,3,1,2,1,1,1,3,2,2,3,1,1,2,2,1,2,2,2,2,2,3,1,3,2,1,7.617805298,NA
121788,client11,3,4,2,1,1,3,2,1,2,2,1,1,2,1,2,1,2,1,1,1,3,2,2,3,1,7.64280515,NA
121789,client11,3,2,2,1,6,3,3,2,2,3,1,1,1,1,2,2,2,1,4,3,4,2,3,3,1,8.883932994,NA
121810,client11,1,1,2,1,1,3,2,4,2,4,1,1,1,1,4,1,2,2,4,3,4,1,3,2,3,8.25714626,NA
121828,client11,3,1,1,3,29,1,3,2,2,3,1,1,1,1,4,2,2,1,4,3,4,1,3,4,3,8.358638863,NA
122024,client11,4,1,2,5,1,1,3,1,1,2,1,1,1,1,1,1,2,1,4,3,2,1,2,3,1,7.795920161,NA
122126,client11,3,1,2,3,2,3,3,2,2,2,1,1,1,1,2,1,2,1,3,3,2,1,1,2,1,9.290421448,NA
122133,client11,3,1,2,5,0,3,2,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,1,3,4,7.70554892,NA
122148,client11,3,1,1,6,3,1,3,1,3,1,1,1,1,1,1,1,1,1,3,4,3,2,2,4,3,7.722349441,NA
122149,client11,4,3,2,5,0,1,4,4,3,3,1,1,1,1,4,1,2,1,3,3,1,1,1,3,1,8.244875152,NA
122151,client11,4,2,2,0,2,1,2,1,1,4,1,1,1,1,1,1,2,1,4,1,1,1,1,4,1,17.16171896,NA
122305,client11,3,1,2,3,0,1,3,4,2,4,1,1,3,2,4,1,2,2,4,3,3,1,3,3,2,7.485201442,NA
122309,client11,3,3,1,0,1,3,2,2,2,3,2,2,2,1,2,2,2,2,3,3,3,1,2,3,3,8.269804334,NA
122375,client11,3,3,2,1,0,3,3,2,3,3,1,1,3,2,4,2,2,3,4,3,3,2,2,4,2,7.572671181,NA
122376,client11,3,3,2,10,2,1,4,2,3,2,2,1,3,2,3,1,1,3,3,2,3,2,3,3,3,7.829800621,NA
122432,client11,3,3,2,2,0,1,3,4,3,3,2,1,1,2,4,2,2,2,1,3,3,2,3,3,2,8.22824445,Other
122540,client11,3,1,2,1,0,2,3,1,1,2,1,1,1,1,4,1,2,1,3,3,3,1,1,4,1,7.499876978,NA
122541,client11,3,1,2,0,1,1,1,2,3,3,1,1,1,1,3,1,2,1,2,3,3,1,2,2,1,8.03051434,NA
122542,client11,3,1,2,0,6,1,3,1,3,2,1,1,2,1,1,1,2,1,4,3,3,1,1,2,2,15.10723441,NA
122543,client11,3,1,2,3,2,1,1,1,2,1,1,1,1,1,1,1,2,1,1,3,1,2,2,3,1,7.457258969,NA
122665,client11,3,1,2,0,5,1,3,2,2,1,2,2,2,2,3,3,2,3,4,2,3,1,2,3,1,7.317223696,NA
122771,client11,1,3,2,4,0,3,3,3,2,2,2,1,3,1,3,3,2,1,3,3,3,3,3,3,2,8.3236781,NA
122799,client11,3,2,2,9,0,2,3,1,1,2,1,1,3,1,4,2,2,1,4,3,3,1,1,2,1,7.839603562,NA
122829,client11,3,3,2,3,3,1,3,3,3,3,1,1,1,2,2,1,2,2,3,3,4,2,4,4,2,8.068041991,NA
122905,client11,3,2,2,1,1,1,3,1,1,2,1,1,2,2,2,2,2,1,1,2,2,1,3,2,1,7.509096333,NA
122906,client11,3,1,2,3,1,1,3,3,1,3,1,1,1,2,1,1,2,1,1,2,1,1,2,3,1,7.959461827,NA
