user_id,client,tenure_length,currently_employed,hire_job_category
65855,client9,92,N,nursing
62211,client9,91,N,patient_care
69152,client9,611,N,patient_care
68302,client9,624,N,patient_care
75063,client9,537,N,nursing
64615,client9,537.5,N,nursing
64216,client9,537,N,nursing
64674,client9,535.5,N,nursing
73005,client9,239,Y,patient_care
71203,client9,609,N,patient_care
71555,client9,609,N,patient_care
65675,client9,537,N,nursing
70168,client9,193,N,nursing
69740,client9,357,N,lab
73230,client9,243,N,nursing
65733,client9,558,N,patient_care
73890,client9,339,N,lab
73860,client9,507.5,N,nursing
75591,client9,558,N,patient_care
70913,client9,558,N,patient_care
71346,client9,277,N,patient_care
73968,client9,479.5,N,nursing
59588,client9,333,N,nursing
72909,client9,333,N,nursing
76428,client9,533,N,patient_care
55129,client9,533,N,patient_care
62153,client9,169,N,patient_care
74450,client9,333,N,nursing
78915,client9,192,N,nursing
80343,client9,533,Y,patient_care
75749,client9,333,N,nursing
61703,client9,333,N,nursing
55937,client9,333,N,nursing
77408,client9,333,N,nursing
79633,client9,524,N,patient_care
80141,client9,333,N,nursing
78564,client9,333,N,nursing
76154,client9,333,N,nursing
79166,client9,524,N,patient_care
80818,client9,523,N,patient_care
60771,client9,524,N,patient_care
68196,client9,312,N,lab
81801,client9,333,N,lab
82000,client9,333,N,lab
80831,client9,333,N,lab
80937,client9,137,N,patient_care
81919,client9,520,N,patient_care
79792,client9,167,N,patient_care
80491,client9,59,N,patient_care
83707,client9,277,Y,patient_care
84699,client9,119,N,nursing
83031,client9,277,Y,patient_care
70888,client9,312,N,nursing
83292,client9,312,N,nursing
71907,client9,312,N,nursing
86394,client9,264.5,N,patient_care
76309,client9,144,N,nursing
80679,client9,312,N,nursing
65192,client9,312,Y,nursing
74018,client9,312,N,nursing
80793,client9,264.5,N,patient_care
86820,client9,284.5,N,nursing
86587,client9,243.5,N,patient_care
86906,client9,312,N,nursing
86654,client9,264.5,N,patient_care
86940,client9,12,N,patient_care
87821,client9,70,N,nursing
83069,client9,284.5,N,nursing
85521,client9,284.5,N,nursing
87753,client9,252,N,patient_care
89038,client9,250,N,nursing
89691,client9,243.5,N,patient_care
88730,client9,247.5,N,other
90679,client9,257,N,lab
89426,client9,203,N,other
90934,client9,243.5,N,patient_care
88276,client9,250,Y,nursing
84030,client9,243.5,N,patient_care
90103,client9,24,N,nursing
90036,client9,29,N,patient_care
87893,client9,243.5,Y,patient_care
88536,client9,16,N,patient_care
66071,client9,243.5,N,patient_care
61921,client9,243.5,N,patient_care
91524,client9,243.5,N,patient_care
91263,client9,247.5,Y,lab
92087,client9,235,N,patient_care
89363,client9,235,N,patient_care
84622,client9,62,N,patient_care
90457,client9,65,N,nursing
94287,client9,227.5,N,patient_care
94255,client9,235,N,other
94022,client9,220,N,patient_care
95362,client9,233,N,other
93227,client9,234,N,other
86440,client9,243,N,nursing
92603,client9,220,N,patient_care
93752,client9,226,N,nursing
95311,client9,226,Y,nursing
94643,client9,226,N,nursing
96484,client9,226.5,N,other
96736,client9,214.5,N,other
98526,client9,272,N,lab
99189,client9,220,N,lab
98662,client9,193,N,nursing
99660,client9,186,N,patient_care
95850,client9,198,N,other
99039,client9,193,N,nursing
100661,client9,186,Y,patient_care
98833,client9,193,N,nursing
96986,client9,169,N,patient_care
98666,client9,193,N,nursing
97131,client9,193,N,nursing
102596,client9,169,N,lab
103528,client9,193,N,nursing
75746,client9,193,N,nursing
102864,client9,169,N,patient_care
91933,client9,193,N,nursing
100466,client9,169,N,patient_care
101905,client9,272,N,lab
103286,client9,192.5,N,other
86219,client9,173.5,N,nursing
101778,client9,272,N,lab
106893,client9,159.5,N,patient_care
101975,client9,185,N,lab
103541,client9,173.5,N,nursing
106167,client9,173.5,N,nursing
107653,client9,161,Y,other
107740,client9,144.5,N,patient_care
109276,client9,152,N,patient_care
107869,client9,,N,patient_care
108206,client9,144.5,Y,patient_care
109583,client9,152,N,patient_care
110257,client9,144.5,Y,patient_care
79377,client9,13935,N,nursing
91518,client9,2233,Y,patient_care
105786,client9,192.5,N,other
65288,client9,11183,N,nursing
76338,client9,6603,N,patient_care
76338,client9,114,N,lab
96080,client9,9829,N,nursing
95397,client9,2521,N,nursing
94525,client9,9059,N,nursing
113288,client9,8912,N,nursing
53316,client9,1529.5,Y,patient_care
51804,client9,333,N,nursing
54093,client9,1478,N,nursing
88319,client9,3332,N,patient_care
52483,client9,4795,Y,nursing
61409,client9,272,N,lab
54174,client9,6413,Y,nursing
54354,client9,6413,N,nursing
67378,client9,1589,N,lab
67378,client9,398,Y,lab
66313,client9,6322,N,lab
53615,client9,5016,N,nursing
85857,client9,312,N,nursing
80780,client9,4029,N,patient_care
87825,client9,4178,N,patient_care
87825,client9,277,N,patient_care
70153,client9,3997,N,nursing
110250,client9,5559,Y,patient_care
87022,client9,3368,N,nursing
80010,client9,5286,N,patient_care
71666,client9,3641,Y,nursing
58707,client9,1876,N,nursing
113820,client9,4922,N,nursing
56827,client9,4765,N,patient_care
100063,client9,4040,N,nursing
64820,client9,4401,N,lab
100967,client9,3358,N,patient_care
59814,client9,750,Y,patient_care
59226,client9,2532,N,patient_care
86470,client9,3914,N,nursing
85844,client9,243.5,N,patient_care
61452,client9,4186,N,patient_care
64108,client9,1485,N,other
73831,client9,2605,N,nursing
82869,client9,3746,N,lab
72754,client9,3529,N,nursing
68799,client9,233,N,lab
103169,client9,2236,Y,patient_care
83721,client9,3050,N,nursing
83721,client9,333,Y,nursing
56777,client9,3368,Y,patient_care
54247,client9,3368,N,nursing
84308,client9,322.5,N,nursing
108267,client9,2380,N,nursing
70842,client9,3263,N,patient_care
85954,client9,3249,N,patient_care
112161,client9,3214,N,nursing
86389,client9,3186,N,nursing
69864,client9,609,Y,patient_care
78005,client9,3095,N,nursing
113271,client9,3095,N,nursing
70652,client9,3079,N,patient_care
52690,client9,2549,N,lab
56812,client9,2885,N,patient_care
53177,client9,2690,Y,patient_care
54081,client9,2783,N,patient_care
98450,client9,2271,N,patient_care
90787,client9,243.5,N,patient_care
86161,client9,2371,N,lab
53368,client9,2329,N,nursing
58805,client9,2304,N,patient_care
72661,client9,2192,N,lab
65928,client9,2176,N,patient_care
89966,client9,2157,N,patient_care
106944,client9,1230,N,patient_care
106944,client9,803,N,nursing
52250,client9,2122,N,lab
97957,client9,2094,N,nursing
112905,client9,1933,N,nursing
85863,client9,1821,N,nursing
68045,client9,1791,N,nursing
80219,client9,524,N,patient_care
98670,client9,1764,N,lab
89778,client9,1667,Y,patient_care
91241,client9,1085,N,lab
113053,client9,1667,N,nursing
64932,client9,624,N,nursing
64932,client9,542,Y,nursing
68188,client9,781,N,nursing
66612,client9,301,N,patient_care
87597,client9,385,N,nursing
90114,client9,1550,N,other
98265,client9,1506,Y,nursing
55398,client9,1074,N,nursing
78060,client9,780,N,nursing
53209,client9,1556,N,patient_care
63046,client9,1556,Y,patient_care
96894,client9,1443,N,nursing
53426,client9,1556,N,patient_care
80888,client9,875,N,nursing
79812,client9,190,Y,patient_care
57450,client9,1255,Y,patient_care
53930,client9,454,N,patient_care
51959,client9,909,N,patient_care
67067,client9,1226,N,lab
88125,client9,1121,N,nursing
56861,client9,1376,N,patient_care
59665,client9,835,N,lab
53118,client9,950,N,nursing
52050,client9,1376,N,patient_care
79199,client9,1187,N,lab
72647,client9,886,N,nursing
86685,client9,1193,N,lab
65435,client9,913,N,patient_care
112726,client9,893,N,patient_care
87220,client9,58,N,nursing
87220,client9,284.5,Y,nursing
55880,client9,1360.5,N,patient_care
88559,client9,526,N,patient_care
109564,client9,1360.5,N,patient_care
55177,client9,1356,N,patient_care
110613,client9,814,N,nursing
101793,client9,1355.5,Y,patient_care
107961,client9,1023,N,nursing
77704,client9,984,N,lab
55113,client9,1286,N,patient_care
51903,client9,632,N,patient_care
52644,client9,192,N,patient_care
53874,client9,925,Y,nursing
83720,client9,355,N,patient_care
62002,client9,1252,N,patient_care
65150,client9,478,N,patient_care
113522,client9,876,N,nursing
91064,client9,741,N,lab
79508,client9,521,N,nursing
103035,client9,1124.5,N,patient_care
68628,client9,82,N,patient_care
65621,client9,1060,N,patient_care
67369,client9,1060,N,patient_care
53505,client9,1060,N,patient_care
52430,client9,1060,N,patient_care
56796,client9,356,N,patient_care
86115,client9,750,N,lab
83619,client9,353,N,patient_care
61136,client9,1037,N,patient_care
59497,client9,1037,Y,patient_care
110805,client9,810,N,nursing
71906,client9,997.5,N,patient_care
56677,client9,637,N,lab
56880,client9,284.5,Y,nursing
101423,client9,997.5,N,patient_care
80331,client9,550,N,patient_care
58183,client9,603,N,lab
54650,client9,534,N,patient_care
58880,client9,80,N,patient_care
92378,client9,622,N,nursing
86762,client9,578,N,nursing
52205,client9,908,N,patient_care
59482,client9,908,N,patient_care
52646,client9,904,N,patient_care
64387,client9,554,Y,lab
64588,client9,554,N,lab
82018,client9,72,N,nursing
53181,client9,875,N,patient_care
53018,client9,412,N,lab
72492,client9,544,N,lab
53967,client9,859.5,N,patient_care
53088,client9,257,N,nursing
55051,client9,129,N,patient_care
54724,client9,860,N,patient_care
54130,client9,164,N,patient_care
52853,client9,600,N,nursing
54197,client9,501,N,lab
53375,client9,815.5,N,patient_care
56212,client9,815.5,N,patient_care
51902,client9,235,N,patient_care
54790,client9,592,N,nursing
55353,client9,12,N,patient_care
55135,client9,599,N,nursing
56503,client9,430,N,patient_care
56303,client9,477,N,lab
56095,client9,209,Y,nursing
57902,client9,203,N,patient_care
55245,client9,474,N,lab
57304,client9,760,N,patient_care
60124,client9,106,Y,lab
59995,client9,116,N,patient_care
59995,client9,152,Y,patient_care
55815,client9,592,N,nursing
55208,client9,252,Y,patient_care
55241,client9,80,N,lab
57310,client9,243,N,patient_care
57855,client9,463,N,lab
58163,client9,347,N,patient_care
57455,client9,125,N,nursing
72194,client9,80,N,patient_care
61756,client9,750,N,patient_care
56857,client9,579.5,N,nursing
60519,client9,155,N,nursing
80100,client9,750,N,patient_care
61386,client9,579.5,N,nursing
63179,client9,578,N,nursing
62054,client9,698,N,patient_care
64873,client9,417,N,other
58829,client9,220,N,patient_care
63606,client9,312,N,nursing
61407,client9,338,N,nursing
65699,client9,339,N,other
66151,client9,4,N,lab
66414,client9,546,N,nursing
63727,client9,393,Y,lab
64278,client9,393,N,lab
65316,client9,624,Y,patient_care
66350,client9,185,N,other
65855,client9,92,N,nursing
62211,client9,91,N,patient_care
69152,client9,611,N,patient_care
68302,client9,624,N,patient_care
75063,client9,537,N,nursing
64615,client9,537.5,Y,nursing
64216,client9,537,N,nursing
64674,client9,535.5,N,nursing
73005,client9,239,N,patient_care
71203,client9,609,N,patient_care
71555,client9,609,N,patient_care
65675,client9,537,N,nursing
70168,client9,193,N,nursing
69740,client9,357,N,lab
73230,client9,243,N,nursing
65733,client9,558,N,patient_care
73890,client9,339,N,lab
73860,client9,507.5,N,nursing
75591,client9,558,Y,patient_care
70913,client9,558,N,patient_care
71346,client9,277,N,patient_care
73968,client9,479.5,N,nursing
59588,client9,333,N,nursing
72909,client9,333,N,nursing
76428,client9,533,Y,patient_care
55129,client9,533,N,patient_care
62153,client9,169,N,patient_care
74450,client9,333,N,nursing
78915,client9,192,N,nursing
80343,client9,533,Y,patient_care
75749,client9,333,N,nursing
61703,client9,333,N,nursing
55937,client9,333,N,nursing
77408,client9,333,N,nursing
79633,client9,524,N,patient_care
80141,client9,333,N,nursing
78564,client9,333,N,nursing
76154,client9,333,N,nursing
79166,client9,524,N,patient_care
80818,client9,523,N,patient_care
60771,client9,524,N,patient_care
68196,client9,312,N,lab
81801,client9,333,N,lab
82000,client9,333,Y,lab
80831,client9,333,N,lab
80937,client9,137,N,patient_care
81919,client9,520,N,patient_care
79792,client9,167,N,patient_care
80491,client9,59,N,patient_care
83707,client9,277,N,patient_care
84699,client9,119,N,nursing
83031,client9,277,N,patient_care
70888,client9,312,Y,nursing
83292,client9,312,N,nursing
71907,client9,312,N,nursing
86394,client9,264.5,Y,patient_care
76309,client9,144,N,nursing
80679,client9,312,N,nursing
65192,client9,312,N,nursing
74018,client9,312,Y,nursing
80793,client9,264.5,N,patient_care
86820,client9,284.5,N,nursing
86587,client9,243.5,N,patient_care
86906,client9,312,N,nursing
86654,client9,264.5,N,patient_care
86940,client9,12,N,patient_care
87821,client9,70,N,nursing
83069,client9,284.5,N,nursing
85521,client9,284.5,N,nursing
87753,client9,252,Y,patient_care
89038,client9,250,N,nursing
89691,client9,243.5,N,patient_care
88730,client9,247.5,N,other
90679,client9,257,Y,lab
89426,client9,203,N,other
90934,client9,243.5,Y,patient_care
88276,client9,250,N,nursing
84030,client9,243.5,N,patient_care
90103,client9,24,N,nursing
90036,client9,29,N,patient_care
87893,client9,243.5,N,patient_care
88536,client9,16,N,patient_care
66071,client9,243.5,N,patient_care
61921,client9,243.5,N,patient_care
91524,client9,243.5,Y,patient_care
91263,client9,247.5,N,lab
92087,client9,235,N,patient_care
89363,client9,235,N,patient_care
84622,client9,62,N,patient_care
90457,client9,65,N,nursing
94287,client9,227.5,N,patient_care
94255,client9,235,N,other
94022,client9,220,N,patient_care
95362,client9,233,N,other
93227,client9,234,N,other
86440,client9,243,N,nursing
92603,client9,220,N,patient_care
93752,client9,,N,nursing
95311,client9,226,N,nursing
94643,client9,226,N,nursing
96484,client9,226.5,N,other
96736,client9,214.5,N,other
98526,client9,272,N,lab
99189,client9,220,N,lab
98662,client9,193,N,nursing
99660,client9,186,N,patient_care
95850,client9,,N,other
99039,client9,193,N,nursing
100661,client9,186,N,patient_care
98833,client9,193,N,nursing
96986,client9,169,Y,patient_care
98666,client9,193,N,nursing
97131,client9,193,N,nursing
102596,client9,169,N,lab
103528,client9,,N,nursing
75746,client9,193,N,nursing
102864,client9,169,N,patient_care
91933,client9,193,Y,nursing
100466,client9,169,N,patient_care
101905,client9,272,N,lab
103286,client9,192.5,N,other
86219,client9,173.5,N,nursing
101778,client9,272,N,lab
106893,client9,159.5,N,patient_care
101975,client9,185,N,lab
103541,client9,173.5,N,nursing
106167,client9,173.5,N,nursing
107653,client9,161,N,other
107740,client9,144.5,N,patient_care
109276,client9,152,N,patient_care
107869,client9,144.5,N,patient_care
108206,client9,144.5,N,patient_care
109583,client9,152,N,patient_care
110257,client9,144.5,N,patient_care
79377,client9,13935,N,nursing
91518,client9,2233,Y,patient_care
105786,client9,192.5,N,other
65288,client9,11183,Y,nursing
76338,client9,6603,N,patient_care
76338,client9,114,N,lab
96080,client9,9829,N,nursing
95397,client9,2521,N,nursing
94525,client9,9059,N,nursing
113288,client9,8912,N,nursing
53316,client9,1529.5,N,patient_care
51804,client9,333,Y,nursing
54093,client9,1478,N,nursing
88319,client9,3332,N,patient_care
52483,client9,4795,N,nursing
61409,client9,272,N,lab
54174,client9,6413,N,nursing
54354,client9,6413,N,nursing
67378,client9,1589,N,lab
67378,client9,398,N,lab
66313,client9,6322,N,lab
53615,client9,5016,N,nursing
85857,client9,312,Y,nursing
80780,client9,4029,N,patient_care
87825,client9,4178,N,patient_care
87825,client9,277,N,patient_care
70153,client9,3997,Y,nursing
110250,client9,5559,N,patient_care
87022,client9,3368,Y,nursing
80010,client9,5286,N,patient_care
71666,client9,3641,N,nursing
58707,client9,1876,N,nursing
113820,client9,4922,N,nursing
56827,client9,4765,N,patient_care
100063,client9,4040,Y,nursing
64820,client9,4401,N,lab
100967,client9,3358,N,patient_care
59814,client9,750,Y,patient_care
59226,client9,2532,Y,patient_care
86470,client9,3914,N,nursing
85844,client9,243.5,N,patient_care
61452,client9,4186,Y,patient_care
64108,client9,1485,N,other
73405,client10,2240,N,nursing
90395,client10,2226,N,other
73728,client10,2212,N,patient_care
91928,client10,662,N,administrative
97998,client10,1815,N,nursing
118038,client10,1569,N,nursing
150477,client10,2170,Y,nursing
90642,client10,2170,N,nursing
94257,client10,587,N,nursing
94257,client10,479.5,N,nursing
77130,client10,707,N,nursing
111688,client10,2114,N,nursing
86287,client10,1479,Y,patient_care
89792,client10,2072,N,patient_care
115772,client10,2072,N,administrative
70228,client10,318,Y,other
70228,client10,714,N,other
115749,client10,1155,N,nursing
71599,client10,2044,N,nursing
112648,client10,928,N,other
112648,client10,658,N,other
80192,client10,1594,N,nursing
78804,client10,1932,N,patient_care
78982,client10,1932,N,housekeeping
77942,client10,189,N,dietary
76842,client10,1159,Y,dietary
129636,client10,479,N,nursing
75884,client10,1038,N,lab
76386,client10,1848,N,nursing
101984,client10,441,N,patient_care
101709,client10,1152,N,patient_care
85751,client10,1353,N,nursing
85751,client10,560.5,N,nursing
110414,client10,1834,N,nursing
106862,client10,913,Y,patient_care
81715,client10,1820,N,nursing
78586,client10,891,N,nursing
82894,client10,1171,N,patient_care
78508,client10,1806,N,other
148892,client10,363,N,nursing
81444,client10,39,N,patient_care
75995,client10,1792,N,nursing
122116,client10,779,N,administrative
95357,client10,1792,N,patient_care
74216,client10,270,Y,lab
92907,client10,1764,N,patient_care
78962,client10,1764,N,administrative
114429,client10,1764,Y,nursing
74772,client10,1750,N,housekeeping
149929,client10,1750,N,patient_care
69206,client10,366,N,nursing
107734,client10,1736,N,administrative
81025,client10,229,N,dietary
111854,client10,1736,N,nursing
68720,client10,1736,N,patient_care
134898,client10,263.5,N,patient_care
84590,client10,1722,N,patient_care
81812,client10,934,N,nursing
81812,client10,581,N,nursing
142351,client10,1435,N,nursing
142351,client10,137.5,N,nursing
71750,client10,1309,N,nursing
71750,client10,161,N,nursing
89865,client10,1722,N,nursing
73114,client10,1096,N,nursing
68374,client10,1680,N,patient_care
70576,client10,1666,Y,housekeeping
73590,client10,100,N,housekeeping
84611,client10,1666,N,nursing
90659,client10,1666,N,patient_care
94124,client10,249,N,dietary
109404,client10,1638,N,patient_care
106912,client10,1624,Y,housekeeping
108598,client10,1595,Y,patient_care
108618,client10,1595,N,patient_care
70216,client10,1595,N,administrative
69964,client10,1072,N,administrative
97152,client10,1581,N,nursing
76455,client10,933,Y,patient_care
76455,client10,0,N,patient_care
76455,client10,662,N,patient_care
111902,client10,348,N,nursing
115613,client10,1581,N,patient_care
91952,client10,38,N,housekeeping
111291,client10,591,N,nursing
89671,client10,1568,N,lab
88982,client10,1587,N,patient_care
136333,client10,37,Y,housekeeping
75081,client10,1443,N,dietary
87895,client10,8,N,patient_care
96542,client10,1498,N,nursing
102407,client10,1498,Y,administrative
85977,client10,92,N,nursing
71670,client10,1498,N,housekeeping
70509,client10,1484,N,administrative
112770,client10,1470,N,lab
111735,client10,1279,N,nursing
113614,client10,1501,Y,nursing
107812,client10,1559,Y,patient_care
99157,client10,1309,N,nursing
77518,client10,1442,N,nursing
115341,client10,1442,N,nursing
69865,client10,1428,N,dietary
82372,client10,1556,N,patient_care
108101,client10,1428,Y,nursing
84812,client10,1428,Y,nursing
119195,client10,1428,Y,nursing
85162,client10,1428,N,dietary
95714,client10,386,N,patient_care
67774,client10,527,Y,patient_care
143499,client10,499,N,patient_care
108517,client10,713,N,patient_care
108517,client10,459.5,N,administrative
110617,client10,1556,N,patient_care
78331,client10,56,N,patient_care
80243,client10,1340,N,nursing
76657,client10,1414,Y,nursing
74470,client10,28,N,nursing
74470,client10,138,Y,nursing
73202,client10,1556,N,patient_care
72585,client10,1556,N,patient_care
82239,client10,1400,N,nursing
103160,client10,85,N,patient_care
113333,client10,259,Y,lab
91124,client10,1400,N,nursing
82620,client10,1386,N,nursing
67763,client10,1386,N,nursing
100673,client10,1386,N,nursing
78575,client10,1386,N,nursing
71297,client10,1386,N,nursing
96050,client10,764,Y,housekeeping
75117,client10,1553,Y,patient_care
118163,client10,1358,N,housekeeping
72118,client10,229,N,other
73233,client10,366,N,dietary
78749,client10,887,Y,nursing
89440,client10,1344,N,nursing
125375,client10,396,N,patient_care
95251,client10,1344,Y,nursing
105969,client10,1330,N,nursing
113661,client10,184,N,nursing
114997,client10,257.5,N,nursing
109966,client10,1330,N,housekeeping
71121,client10,926,N,nursing
67649,client10,1529.5,N,patient_care
111690,client10,4,N,patient_care
67881,client10,182,N,patient_care
100064,client10,1020,Y,nursing
70385,client10,1302,Y,administrative
142992,client10,1488.5,N,patient_care
80450,client10,373,N,housekeeping
89789,client10,929,N,nursing
121836,client10,1419.5,N,patient_care
75448,client10,144,N,patient_care
124292,client10,1274,N,housekeeping
93266,client10,393,N,patient_care
122300,client10,1419.5,N,patient_care
98035,client10,550,N,patient_care
80853,client10,1419.5,N,patient_care
90239,client10,387,N,patient_care
91807,client10,1230,Y,administrative
143572,client10,1144,N,nursing
107564,client10,1218,N,lab
68853,client10,1376,Y,patient_care
137853,client10,1218,N,nursing
113371,client10,361,N,dietary
106805,client10,1190,Y,administrative
73198,client10,651,N,other
74895,client10,778,N,nursing
130516,client10,1190,N,lab
107071,client10,1376,N,patient_care
118038,client10,194,Y,administrative
97235,client10,170,N,nursing
81638,client10,1176,N,administrative
69509,client10,1370.5,N,patient_care
98019,client10,1365,Y,patient_care
111105,client10,1365,N,patient_care
78637,client10,515,N,patient_care
93816,client10,193,N,nursing
93816,client10,537.5,N,nursing
70624,client10,1120,N,nursing
120910,client10,683,N,administrative
67968,client10,282,N,patient_care
67968,client10,909,N,patient_care
82737,client10,1106,N,nursing
108781,client10,1092,N,nursing
96836,client10,1092,N,nursing
82926,client10,167,N,nursing
80926,client10,1078,N,nursing
72038,client10,684,N,nursing
69075,client10,522,N,nursing
85901,client10,1064,N,nursing
107437,client10,1355.5,N,patient_care
98658,client10,1334,N,patient_care
69096,client10,586,N,nursing
69096,client10,129,Y,nursing
111855,client10,1311.5,Y,patient_care
81078,client10,358,N,nursing
81078,client10,534,N,nursing
67444,client10,1008,N,nursing
70131,client10,1008,N,dietary
115451,client10,352,Y,administrative
142605,client10,37,N,nursing
143472,client10,994,N,nursing
70867,client10,994,N,dietary
95254,client10,662,N,nursing
106152,client10,531,N,patient_care
73404,client10,966,N,lab
79747,client10,119,N,nursing
125818,client10,1286,N,patient_care
123009,client10,952,N,nursing
98127,client10,952,N,nursing
74973,client10,1283.5,Y,patient_care
67623,client10,374,Y,patient_care
74632,client10,36,Y,dietary
74632,client10,214,N,patient_care
102661,client10,357.5,N,nursing
84596,client10,1283.5,N,patient_care
149322,client10,1283.5,N,patient_care
125328,client10,924,N,nursing
96184,client10,924,N,nursing
114496,client10,727,N,nursing
83312,client10,462,N,administrative
70243,client10,315,N,other
74248,client10,136,N,nursing
138351,client10,753,N,nursing
138351,client10,235.5,N,nursing
91766,client10,53,N,nursing
125982,client10,1223,N,patient_care
117758,client10,13,N,nursing
118565,client10,1223,N,patient_care
68671,client10,204,N,patient_care
81977,client10,213,N,housekeeping
110899,client10,197,N,housekeeping
90388,client10,854,N,administrative
122181,client10,383,N,nursing
122181,client10,305.5,N,nursing
88872,client10,854,N,nursing
93496,client10,57,N,patient_care
110939,client10,104,N,patient_care
110939,client10,605,N,patient_care
126210,client10,1146,N,patient_care
69866,client10,1146,N,patient_care
77163,client10,457,N,nursing
128549,client10,903,N,nursing
89762,client10,840,N,housekeeping
139791,client10,1146,N,patient_care
71066,client10,903,N,nursing
72341,client10,1146,Y,patient_care
80856,client10,270,N,dietary
124868,client10,903,N,nursing
82945,client10,25,N,dietary
118936,client10,1124.5,N,patient_care
115115,client10,903,Y,nursing
75853,client10,903,N,nursing
88584,client10,1124.5,N,patient_care
109434,client10,903,N,nursing
122719,client10,903,N,nursing
79491,client10,826,N,housekeeping
68870,client10,903,N,nursing
81593,client10,72,N,patient_care
128995,client10,903,N,nursing
123771,client10,826,Y,dietary
68431,client10,1124.5,N,patient_care
93599,client10,812,N,administrative
71922,client10,694,N,nursing
129887,client10,113,N,housekeeping
144686,client10,896,N,nursing
68029,client10,307,Y,patient_care
73938,client10,113,N,housekeeping
102371,client10,56,Y,housekeeping
117922,client10,614,N,nursing
118681,client10,16,N,nursing
82844,client10,896,Y,nursing
67990,client10,197,N,nursing
67812,client10,1060,Y,patient_care
78210,client10,1060,N,patient_care
106097,client10,896,N,nursing
80801,client10,468,N,nursing
101880,client10,896,N,nursing
70238,client10,770,N,other
125539,client10,969,N,dietary
110536,client10,896,N,nursing
137592,client10,896,Y,nursing
72429,client10,85,N,housekeeping
129745,client10,770,N,housekeeping
69741,client10,969,N,dietary
118698,client10,26,N,dietary
67934,client10,348,N,nursing
69906,client10,742,N,housekeeping
129826,client10,826,N,administrative
79926,client10,728,N,housekeeping
70245,client10,742,Y,housekeeping
91858,client10,827.5,N,nursing
98029,client10,1037,N,patient_care
109849,client10,1037,N,patient_care
79926,client10,728,N,housekeeping
109150,client10,728,N,other
135993,client10,728,N,other
70871,client10,1037,N,patient_care
70921,client10,17,N,other
90780,client10,728,N,housekeeping
106664,client10,969,N,dietary
75301,client10,1037,N,patient_care
93161,client10,374,N,nursing
102261,client10,1037,N,patient_care
70458,client10,154,Y,housekeeping
82160,client10,714,N,housekeeping
70998,client10,148,N,patient_care
148232,client10,969,N,dietary
77175,client10,827.5,N,nursing
78373,client10,247,N,housekeeping
127571,client10,1037,N,patient_care
69215,client10,714,N,housekeeping
129940,client10,137.5,N,nursing
81521,client10,827.5,N,nursing
143473,client10,827.5,N,nursing
140461,client10,969,N,dietary
93389,client10,826,N,administrative
75459,client10,1030.5,N,patient_care
77156,client10,1030.5,Y,patient_care
68305,client10,194,N,nursing
69346,client10,226,N,patient_care
126574,client10,125,N,dietary
82918,client10,38,N,other
82918,client10,476,N,other
91831,client10,577,N,nursing
74787,client10,810,Y,nursing
74414,client10,786,N,housekeeping
119021,client10,810,N,nursing
110959,client10,810,N,nursing
96329,client10,128,N,patient_care
73552,client10,152,N,housekeeping
87227,client10,812.5,N,administrative
88662,client10,22,N,housekeeping
88662,client10,436,N,housekeeping
77890,client10,741.5,N,housekeeping
81569,client10,741.5,N,housekeeping
71684,client10,658,Y,administrative
113663,client10,264,N,nursing
67638,client10,81,N,housekeeping
93950,client10,741.5,Y,housekeeping
90510,client10,803,N,nursing
76586,client10,644,N,administrative
71064,client10,997.5,N,patient_care
134779,client10,156,N,patient_care
78316,client10,997.5,N,patient_care
82759,client10,997.5,N,patient_care
148252,client10,997.5,N,patient_care
71976,client10,958,N,dietary
73527,client10,630,N,other
85643,client10,20,N,other
85643,client10,609,N,patient_care
77067,client10,28,N,dietary
148734,client10,958,N,dietary
91870,client10,958,N,dietary
109177,client10,958,Y,dietary
79344,client10,304,Y,dietary
67769,client10,997.5,N,patient_care
93288,client10,997.5,N,patient_care
101001,client10,781,Y,nursing
96054,client10,647,N,administrative
68226,client10,909,N,patient_care
144378,client10,909,Y,patient_care
72325,client10,647,N,administrative
93544,client10,647,N,administrative
110224,client10,647,N,administrative
129190,client10,909,N,patient_care
109414,client10,647,Y,administrative
67542,client10,649.5,N,nursing
67976,client10,909,Y,patient_care
67864,client10,909,N,patient_care
67900,client10,687,N,housekeeping
67547,client10,649.5,N,nursing
67891,client10,909,N,patient_care
119142,client10,25,Y,nursing
91068,client10,649.5,N,nursing
68458,client10,649.5,N,nursing
74894,client10,909,N,patient_care
67860,client10,25,N,patient_care
75121,client10,909,Y,patient_care
84571,client10,649.5,N,nursing
69026,client10,631.5,N,nursing
67655,client10,909,N,patient_care
69356,client10,631.5,N,nursing
69621,client10,909,Y,patient_care
68940,client10,4,Y,other
67555,client10,615.5,N,nursing
68359,client10,908,N,patient_care
67765,client10,908,N,patient_care
115481,client10,908,N,patient_care
73523,client10,677,N,housekeeping
73710,client10,677,N,housekeeping
71676,client10,677,N,housekeeping
68406,client10,98,Y,housekeeping
72931,client10,123,Y,other
69099,client10,23,N,other
69684,client10,875,N,patient_care
73947,client10,67,N,housekeeping
74435,client10,609,N,nursing
73264,client10,82,Y,patient_care
96477,client10,531,N,patient_care
67554,client10,609,N,nursing
70883,client10,137,N,administrative
70958,client10,28,N,administrative
70795,client10,609,Y,nursing
